Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0001,Fusión,1,0.49196185160722516,27.9049,2918.17913431452,-1266.2644848273333,1180.1166727325062,2182.7892292609786,2182.7892292609786,,,1139.570480307466,1139.570480307466,0.10805963908709133,0.10805963908709133,-922.8979962643659,-922.8979962643659,0.0,-290.5729053732227,-290.5729053732227,-90.00767318484573,-90.00767318484573,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-445.97018045645433,-445.97018045645433,35.0,35.0,281.39556974951455,281.39556974951455,1.4398610499979895e-18,1.4398610499979895e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.004945094463029684,0.004945094463029684,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.184834439716642,25.184834439716642,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,18.256139663544435,18.256139663544435,0.18988688292228528,0.18988688292228528,0,False
AP0001,Fusión,2,0.5378642419023774,26.4467,3563.0781638393983,-1593.0206608305746,1228.9785056080693,3156.2524692373854,3156.2524692373854,,,1190.3347369825722,1190.3347369825722,0.19340880472294444,0.19340880472294444,-850.1468159908113,-850.1468159908113,0.0,-174.11474119141792,-174.11474119141792,-153.8492543039814,-153.8492543039814,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-403.2955976385278,-403.2955976385278,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979895e-18,1.4398610499979895e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021035,0.004260957723021035,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270615,122.89922441270615,18.37502013738831,18.37502013738831,0.22279684353211404,0.22279684353211404,0,False
AP0001,Fusión,3,0.5662109737480954,25.1503,4753.790433426637,-1701.2954232192528,1220.8329049313163,4943.125217427854,4943.125217427854,,,1233.4438133292529,1233.4438133292529,0.277584425842376,0.277584425842376,-726.7493954723508,-726.7493954723508,0.0,54.124049063894006,54.124049063894006,-208.06361249249056,-208.06361249249056,-150.74087878108372,-150.74087878108372,-51.86159964946364,-51.86159964946364,-361.207787078812,-361.207787078812,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979895e-18,1.4398610499979895e-18,55.564620573624225,55.564620573624225,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226065,0.003374278039226065,44.495595384680705,44.495595384680705,44.652730571359825,44.652730571359825,25.593401655032313,25.593401655032313,34.93587280273437,34.93587280273437,122.74050350236304,122.74050350236304,18.607482031004682,18.607482031004682,0.28729493733008277,0.28729493733008277,0,False
AP0001,Fusión,4,0.6039363521428848,24.8466,6090.487007346102,-2104.011662638025,1208.1428044582235,5598.940341416241,5598.940341416241,,,1210.699455296353,1210.699455296353,0.11368229606585017,0.11368229606585017,-681.0028478367402,-681.0028478367402,0.0,104.43970672025235,104.43970672025235,-179.46010535058295,-179.46010535058295,-147.45114712127562,-147.45114712127562,-6.372883583664134,-6.372883583664134,-443.15885196707495,-443.15885196707495,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979895e-18,1.4398610499979895e-18,42.6254441446392,42.6254441446392,0.07871619739132721,0.07871619739132721,0.00017597585661335223,0.00017597585661335223,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,19.013974577847158,19.013974577847158,0.30151365976282996,0.30151365976282996,0,False
AP0001,Fusión,5,0.6838729141987163,20.0003,6197.822652775436,-1459.6608115925837,1204.8229530896529,6276.157237557298,6276.157237557298,,,1196.7311739829092,1196.7311739829092,0.23515929891127774,0.23515929891127774,-588.4634707923657,-588.4634707923657,0.0,164.76787704257424,164.76787704257424,-161.8934704193473,-161.8934704193473,-199.9179603368366,-199.9179603368366,-0.0,-0.0,-382.42035054436116,-382.42035054436116,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.1696437961071375e-27,2.1696437961071375e-27,0.002378694815810637,0.002378694815810637,44.48128683907646,44.48128683907646,49.54491083054316,49.54491083054316,26.34371137522688,26.34371137522688,36.731512334033695,36.731512334033695,123.13378639914774,123.13378639914774,18.79420971927437,18.79420971927437,0.31856182227611857,0.31856182227611857,0,False
AP0001,Fusión,6,0.6935290344438897,20.9911,11871.047369050317,-2928.743384114987,1218.2317549476704,7669.745858166618,7669.745858166618,,,1193.8186147183185,1193.8186147183185,0.20026205081199672,0.20026205081199672,-555.7292102063363,-555.7292102063363,0.0,232.57779386316832,232.57779386316832,-158.23060995938428,-158.23060995938428,-221.20785298172385,-221.20785298172385,-0.0,-0.0,-399.8689745940016,-399.8689745940016,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979895e-18,1.4398610499979895e-18,53.89619707938956,53.89619707938956,0.04992457584348092,0.04992457584348092,0.008400020552821493,0.008400020552821493,42.45147891875101,42.45147891875101,51.86790663890349,51.86790663890349,26.31291045765818,26.31291045765818,36.65029980831111,36.65029980831111,122.91776210455248,122.91776210455248,18.69274201115165,18.69274201115165,0.3377242546156641,0.3377242546156641,0,False
AP0001,Reducción,0,0.7393550287071186,17.9512,10449.158205489217,1042.960046369326,1228.5968346129157,11947.961997221526,11932.519012464501,1549.313251804793,1541.2990912002772,1225.1629117007847,1224.6539676760221,0.26377384780650953,0.27949823857377737,10184.414766171642,10187.136428148431,2.721661976789619,11947.961997221526,11932.519012464501,-929.5879510828757,-924.7794547201663,-124.9709119919817,-120.49484505403852,-110.42338410192815,-109.40549605240312,-368.11307609674526,-360.2508807131113,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,59.46515409180777,25.67613748055917,26.50339860045093,23.1553141841182,24.81351725307013,118.90712917751736,120.51577683083602,-6.283000416562713,-5.442635597132588,,,0,False
AP0001,Reducción,1,0.9480381542908518,4.2169,1661.5422931767675,270.1009378336548,1229.411981736617,1460.9790306962632,1442.5579837584685,1176.6080524656206,1149.612508417553,1223.297241171113,1222.8663795446498,0.28220739546469953,0.28329958386160786,-11.528108722826175,-9.70847056594232,1.8196381568838547,1460.9790306962632,1442.5579837584685,-705.9648314793724,-689.7675050505318,-70.5020548531296,-67.8665136386722,-106.69204304258483,-105.83031978965846,-358.89630226765024,-358.350208069196,25.0,25.0,,,,,,,1.236805608128956e-08,1.236805608128956e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,36.38849212392532,24.165946777343752,23.17717219518127,20.195696682400175,19.992077349518397,119.80885416666668,119.78617460598966,-6.158123090955667,-2.6042227313591417,,,0,False
AP0001,Reducción,2,0.9813261293455022,1.5704,178.003453798802,629.9620069465891,1230.795367123941,381.82447614651215,372.89255900943914,829.9924521639338,786.0073007872959,1225.675228779303,1224.1682772675426,0.2961010743845136,0.2983484197830096,-843.2090464691624,-817.8490970978231,25.359949371339326,381.82447614651215,372.89255900943914,-497.99547129836026,-471.6043804723775,-33.18866247425382,-29.425462514593118,-111.44801825896502,-108.4341152354441,-351.9494628077432,-350.82579010849526,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421626,15.424363315090996,19.694319746229382,18.695862745700417,12.328093630472818,13.917907760409374,116.94646470811631,121.57874807465093,-6.3515478206869895,5.50314096940634,,,0,False
AP0001,Reducción,3,0.9848920397153419,1.3076,,,1235.7334422125455,240.80725163618692,242.0763442178004,716.6945114932233,652.2310488432929,1230.374370881055,1228.780706698969,0.34866694419633903,0.3280682819169916,-878.1206309675665,-848.541871568714,29.578759398852526,240.80725163618692,242.0763442178004,-430.01670689593396,-391.33862930597576,-11.946437567167811,-15.202845564385385,-120.84630246246888,-117.65897409829677,-325.6665279018305,-335.96585904150425,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,8.643723596382584,17.021396597403065,16.078297945668893,6.807160633228444,9.89879194364963,118.99402542679398,120.56139098981632,-6.600184682535845,9.516206785425254,,,0,False
