Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0001,Fusión,1,0.4919618516072251,27.9049,2918.17913431452,-1266.2644848273333,1180.1166727325062,2182.7892292609786,2182.7892292609786,,,1139.570480307466,1139.570480307466,0.1080596390870913,0.1080596390870913,-2260.808537633729,-2260.808537633729,0.0,-290.5729053732227,-290.5729053732227,-90.00767318484573,-90.00767318484573,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-1783.880721825817,-1783.880721825817,35.0,35.0,281.3955697495145,281.3955697495145,1.4398610499979896e-18,1.4398610499979896e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.0049450944630296,0.0049450944630296,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.18483443971664,25.18483443971664,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,18.256139663544435,18.256139663544435,0.1898868829222852,0.1898868829222852,0,False
AP0001,Fusión,2,0.5378642419023774,26.4467,3563.0781638393983,-1593.0206608305746,1228.978505608069,3156.2524692373854,3156.2524692373854,,,1190.3347369825722,1190.3347369825722,0.1934088047229444,0.1934088047229444,-2060.033608906395,-2060.033608906395,0.0,-174.11474119141792,-174.11474119141792,-153.8492543039814,-153.8492543039814,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-1613.1823905541112,-1613.1823905541112,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979896e-18,1.4398610499979896e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021,0.004260957723021,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270616,122.89922441270616,18.37502013738831,18.37502013738831,0.222796843532114,0.222796843532114,0,False
AP0001,Fusión,3,0.5662109737480954,25.1503,4753.790433426637,-1701.2954232192528,1220.8329049313163,4943.125217427854,4943.125217427854,,,1233.4438133292529,1233.4438133292529,0.277584425842376,0.277584425842376,-1810.3727567087867,-1810.3727567087867,0.0,54.124049063894006,54.124049063894006,-208.06361249249056,-208.06361249249056,-150.74087878108372,-150.74087878108372,-51.86159964946364,-51.86159964946364,-1444.831148315248,-1444.831148315248,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979896e-18,1.4398610499979896e-18,55.56462057362423,55.56462057362423,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226,0.003374278039226,44.49559538468071,44.49559538468071,44.65273057135983,44.65273057135983,25.593401655032316,25.593401655032316,34.93587280273437,34.93587280273437,122.74050350236304,122.74050350236304,18.60748203100468,18.60748203100468,0.2872949373300827,0.2872949373300827,0,False
AP0001,Fusión,4,0.6039363521428848,24.8466,6090.487007346102,-2104.011662638025,1208.1428044582235,5598.940341416241,5598.940341416241,,,1210.699455296353,1210.699455296353,0.1136822960658501,0.1136822960658501,-2010.4794037379647,-2010.4794037379647,0.0,104.43970672025236,104.43970672025236,-179.46010535058295,-179.46010535058295,-147.45114712127562,-147.45114712127562,-6.372883583664134,-6.372883583664134,-1772.6354078682998,-1772.6354078682998,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979896e-18,1.4398610499979896e-18,42.6254441446392,42.6254441446392,0.0787161973913272,0.0787161973913272,0.0001759758566133,0.0001759758566133,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,19.01397457784716,19.01397457784716,0.3015136597628299,0.3015136597628299,0,False
AP0001,Fusión,5,0.6838729141987163,20.0003,6197.822652775436,-1459.6608115925835,1204.8229530896529,6276.157237557298,6836.269951439896,,,1196.7311739829092,1192.030026647155,0.2351592989112777,0.3452777592518762,-1735.724522425449,-1548.388703506308,187.33581891914105,164.76787704257424,133.62866124123602,-161.8934704193473,-155.98126567833427,-199.9179603368366,-207.5920510385673,-0.0,-0.0,-1529.6814021774446,-1309.4444814962476,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.169643796107137e-27,2.169643796107137e-27,0.0023786948158106,0.0023786948158106,44.48128683907646,44.48128683907646,49.54491083054316,48.17633010862767,26.34371137522688,30.06762177884335,36.731512334033695,46.35557691772659,123.13378639914774,122.67412630857906,18.79420971927437,19.924921187601843,0.3185618222761185,0.3097621784500045,0,False
AP0001,Fusión,6,0.6935290344438897,20.9911,11871.047369050317,-2928.743384114987,1218.2317549476704,7669.745858166618,8247.824891064623,,,1193.8186147183185,1189.0570949586331,0.2002620508119967,0.3095706521532789,-1755.336133988341,-1617.271155365954,138.06497862238712,232.57779386316832,147.51924193292135,-158.23060995938428,-152.24248032057508,-221.20785298172385,-222.68965475046303,-0.0,-0.0,-1599.4758983760064,-1380.8586956934423,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979896e-18,1.4398610499979896e-18,53.89619707938956,53.89619707938956,0.0499245758434809,0.0499245758434809,0.0084000205528214,0.0084000205528214,42.45147891875101,42.45147891875101,51.86790663890349,48.17633010862767,26.31291045765818,30.06762177884335,36.65029980831111,46.35557691772659,122.91776210455248,122.67412630857906,18.69274201115165,19.924921187601843,0.3377242546156641,0.3136875233721292,0,False
AP0001,Reducción,0,0.7393550287071186,17.9512,10449.158205489215,1042.960046369326,1228.5968346129157,11947.961997221526,11932.5190124645,1549.313251804793,1541.2990912002772,1225.162911700785,1224.653967676022,0.2637738478065095,0.2794982385737773,9080.075537881405,9106.383786009095,26.308248127692423,11947.961997221526,11932.5190124645,-929.5879510828756,-924.7794547201664,-124.9709119919817,-120.49484505403852,-110.42338410192816,-109.40549605240312,-1472.452304386981,-1441.0035228524453,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,59.46515409180777,25.67613748055917,26.50339860045093,23.1553141841182,24.81351725307013,118.90712917751736,120.51577683083602,-6.283000416562713,-5.442635597132588,,,0,False
AP0001,Reducción,1,0.9480381542908518,4.2169,1661.5422931767675,270.1009378336548,1229.411981736617,1460.9790306962632,1442.5579837584685,1176.6080524656206,1149.612508417553,1223.297241171113,1222.8663795446498,0.2822073954646995,0.2832995838616078,-1088.2170155257768,-1084.7590947735305,3.4579207522465367,1460.9790306962632,1442.5579837584685,-705.9648314793724,-689.7675050505318,-70.5020548531296,-67.8665136386722,-106.69204304258484,-105.83031978965846,-1435.585209070601,-1433.400832276784,25.0,25.0,,,,,,,1.2368056081289562e-08,1.2368056081289562e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,36.38849212392532,24.165946777343752,23.17717219518127,20.195696682400172,19.9920773495184,119.80885416666668,119.78617460598966,-6.158123090955667,-2.6042227313591417,,,0,False
AP0001,Reducción,2,0.9813261293455022,1.5704,178.003453798802,629.9620069465891,1230.795367123941,381.82447614651215,372.8925590094392,829.9924521639338,786.0073007872959,1225.675228779303,1224.1682772675426,0.2961010743845136,0.2983484197830096,-1899.057434892392,-1870.326467423309,28.730967469083,381.82447614651215,372.8925590094392,-497.99547129836026,-471.6043804723775,-33.18866247425382,-29.42546251459312,-111.44801825896502,-108.4341152354441,-1407.7978512309728,-1403.303160433981,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421622,15.424363315090996,19.694319746229382,18.695862745700417,12.328093630472818,13.917907760409374,116.94646470811632,121.57874807465092,-6.3515478206869895,5.50314096940634,,,0,False
AP0001,Reducción,3,0.984892039715342,1.3076,,,1235.7334422125457,240.8072516361869,252.03767650150897,716.6945114932233,725.2287872058359,1230.374370881055,1230.361318728376,0.348666944196339,0.3510317251187154,-1855.120214673058,-1846.3217251825467,8.798489490511201,240.8072516361869,252.03767650150897,-430.016706895934,-435.1372723235016,-11.946437567167813,-14.013473664521465,-120.84630246246888,-120.820198157111,-1302.666111607322,-1297.9365497625693,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,6.577493497421571,17.021396597403065,17.554738185668114,6.807160633228444,7.871475719364225,118.99402542679398,117.78059874127231,-6.600184682535845,-7.132191006839314,,,0,False
