Batch,fase,orden_escalon_fase,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__m6_dosis_C_sn,rec_derivada__m6_dosis_C_sn,hist_derivada__m6_exceso_C_pos,rec_derivada__m6_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0003,Fusión,1,0.7327046257656861,17.9895,0.7894872751264865,,0.16614747007518327,1324.7177930723205,1309.4885420584885,1309.4885420584885,0.21462370063415018,0.21462370063415018,-494.7744156766359,-494.7744156766359,0.0,0.5132856980138287,0.5132856980138287,0.5798625779892594,0.5798625779892594,-0.0,-0.0,-152.57417373461058,-152.57417373461058,-103.99623187707972,-103.99623187707972,-208.85201796003957,-208.85201796003957,-29.35199210490601,-29.35199210490601,-0.0,-0.0,35.0,35.0,290.6228117766204,290.6228117766204,0.0,0.0,54.62218198423029,54.62218198423029,7.67340178653184e-06,7.67340178653184e-06,0.006122939723233383,0.006122939723233383,47.743290879991314,47.743290879991314,37.47293034306279,37.47293034306279,25.246926492358007,25.246926492358007,34.02665988498264,34.02665988498264,122.8518572126116,122.8518572126116,18.48085729908485,18.48085729908485,0.2455147284314557,0.2455147284314557,0.20024892323828564,0.20024892323828564,0.0,0.0,,,2,False
AP0003,Fusión,2,0.6983663316705879,19.3599,0.4498957693939835,,-0.06022125350468088,1297.2756323983076,1327.3816585794598,1327.3816585794598,0.24417962811793661,0.24417962811793661,-573.7075127466012,-573.7075127466012,0.0,0.5752077824958427,0.5752077824958427,2.663865507139196,2.663865507139196,0.0,0.0,-170.9805133468892,-170.9805133468892,-128.73675629282383,-128.73675629282383,-244.6382510019821,-244.6382510019821,-29.35199210490601,-29.35199210490601,-0.0,-0.0,40.0,40.0,290.0059625889227,290.0059625889227,0.0,0.0,54.58774215574175,54.58774215574175,1.3412723871708408e-23,1.3412723871708408e-23,0.007605254704632409,0.007605254704632409,48.1573381129319,48.1573381129319,42.16838875127032,42.16838875127032,25.455165693495008,25.455165693495008,34.63444989522298,34.63444989522298,123.32456651475692,123.32456651475692,18.90044164747052,18.90044164747052,0.27677868029878483,0.27677868029878483,0.1860055823133777,0.1860055823133777,0.0,0.0,,,2,False
AP0003,Fusión,3,0.6375346091949812,22.0339,0.7640733539918222,,0.04201193266159953,1271.1132577657063,1280.4623626716543,1280.4623626716543,0.2705647280063316,0.2705647280063316,-479.11210563402335,-479.11210563402335,0.0,0.48346007651153267,0.48346007651153267,-16.813269726653342,-16.813269726653342,0.0,0.0,-143.70850774305308,-143.70850774305308,-155.2519465996931,-155.2519465996931,-150.79965918637117,-150.79965918637117,-29.35199210490601,-29.35199210490601,-0.0,-0.0,45.0,45.0,291.06719245357783,291.06719245357783,0.0,0.0,54.552533312811335,54.552533312811335,1.3412723871708408e-23,1.3412723871708408e-23,0.004176158646958463,0.004176158646958463,49.38682702105978,49.38682702105978,46.618007228685464,46.618007228685464,25.60709604522328,25.60709604522328,35.09300149799865,35.09300149799865,122.70671419873649,122.70671419873649,18.83700395439087,18.83700395439087,0.30514536932104547,0.30514536932104547,0.165736135002491,0.165736135002491,0.0,0.0,,,2,False
AP0003,Fusión,4,0.7417532116060018,17.1834,0.3801180218408827,,-0.04052896960787589,1244.3429600929344,1251.4574947213757,1251.4574947213757,0.05537624860711388,0.05537624860711388,-367.2431796485557,-367.2431796485557,0.0,0.324871855565224,0.324871855565224,-19.6557630443306,-19.6557630443306,0.0,0.0,-96.56815906676283,-96.56815906676283,-148.53310519107288,-148.53310519107288,-92.78992328581398,-92.78992328581398,-29.35199210490601,-29.35199210490601,-0.0,-0.0,50.0,50.0,238.67237548290316,238.67237548290316,0.0,0.0,40.592559669637396,40.592559669637396,7.062417650192365e-05,7.062417650192365e-05,0.002194262776563942,0.002194262776563942,36.888189034594035,36.888189034594035,39.32723641296168,39.32723641296168,22.556562068344522,22.556562068344522,32.76034211230376,32.76034211230376,102.6180620415155,102.6180620415155,20.38655309365582,20.38655309365582,0.32017433524936306,0.32017433524936306,0.1633601442413032,0.1633601442413032,0.0,0.0,,,2,False
AP0003,Fusión,5,0.7158928895220117,18.5281,0.5712560431265591,,0.02146520747839964,1220.2218882096201,1216.0675763007357,1216.0675763007357,0.25545455902685194,0.25545455902685194,-415.1415212603782,-415.1415212603782,0.0,0.5480590214391868,0.5480590214391868,-28.275383792198728,-28.275383792198728,0.0,0.0,-162.91054412279829,-162.91054412279829,-200.86889858813998,-200.86889858813998,-22.010086444533954,-22.010086444533954,-29.35199210490601,-29.35199210490601,-0.0,-0.0,55.0,55.0,290.82661946614587,290.82661946614587,0.0,0.0,54.606401062011635,54.606401062011635,2.5306599947617765e-22,2.5306599947617765e-22,0.0027226958933862905,0.0027226958933862905,49.489878627232144,49.489878627232144,50.123753138950896,50.123753138950896,26.12079311320605,26.12079311320605,36.23503421679094,36.23503421679094,123.40044395500887,123.40044395500887,18.96485527447803,18.96485527447803,0.32823866586600586,0.32823866586600586,0.1657786991352868,0.1657786991352868,0.0,0.0,,,2,False
AP0003,Fusión,6,0.748653733526079,16.9186,0.8622834677420721,,-0.1407468895885644,1202.6642660254465,1199.7120599475454,1199.7120599475454,0.16806219283057275,0.16806219283057275,-503.84720189561585,-503.84720189561585,0.0,0.8373628538931711,0.8373628538931711,-20.50982826207481,-20.50982826207481,0.0,0.0,-248.9061083197451,-248.9061083197451,-225.58910147096475,-225.58910147096475,-0.0,-0.0,-29.35199210490601,-29.35199210490601,-0.0,-0.0,68.0,68.0,253.20231826673708,253.20231826673708,0.0,0.0,45.22191388890969,45.22191388890969,0.04135988277726156,0.04135988277726156,0.001954103068354856,0.001954103068354856,40.627653083206496,40.627653083206496,44.511821387053,44.511821387053,25.120232493789107,25.120232493789107,33.82887421713935,33.82887421713935,123.1161545364945,123.1161545364945,18.795211558172646,18.795211558172646,0.33828376624069256,0.33828376624069256,0.16503753333725701,0.16503753333725701,0.0,0.0,,,2,False
AP0003,Reducción,0,0.8140306645521703,13.579,1.9064029152136979,-0.11058671634456718,-0.009304144709739948,1200.9196981203777,1194.1442497248004,1193.1386239836092,0.2489362913232206,0.3020870730032743,493.7665536585424,508.94761893501686,15.181065276474442,1.6229829574238168,1.6419193273737873,-8.520016300646086,-9.525642041837173,2406.3359691113897,2434.412214722338,-1126.0884241561212,-1135.307475296618,-121.85414506754994,-127.5415257439094,-25.927048354840736,-23.915796872458486,-638.6997978743353,-638.6997978743352,-0.0,-0.0,30.0,30.0,,,,,,,1.0079907612957058,1.0079907612957058,1.3018724070004315e-19,1.3018724070004315e-19,,,62.903888267599115,66.2044454516339,23.581612684461803,23.734121655610473,20.91620416711878,22.913826921363725,112.51660011574073,116.55553514404066,-5.552069768376468,-0.16380216368845957,,,0.2029458579921162,0.21359439543572292,5.459859753741284,104.47657527478486,-0.12471333645907541,-0.1257343385420866,2,False
AP0003,Reducción,1,0.9721938365238697,2.4493,0.5151342723544527,-0.0850994379988446,-0.10286440284691989,1198.3077566341333,1201.2124693281417,1200.4744359353565,0.3710628590166152,0.3636976282353841,-950.0874241954118,-900.3265242207262,49.76089997468557,0.676595554465744,0.6632065552328636,0.2927712077640012,-0.4452621850210854,1003.1628562730662,983.3114891979457,-1207.3110035349112,-1133.254219765931,-67.17599149770817,-58.36611343999031,-40.06348756152329,-38.58742077595298,-638.6997978743353,-638.6997978743353,-0.0,-14.73046156246216,25.0,25.0,,,,,,,4.2885252968664235e-25,4.2885252968664235e-25,1.3018724070004315e-19,1.3018724070004315e-19,,,37.1235130896935,30.365901021202067,22.257098429361978,21.5784859812752,16.315105254279242,16.899490710125264,123.6762205403646,123.59652162356673,-5.003089908678608,-0.7002616210849338,,,0.6666001554830955,0.545258588356426,646.349764810067,477.40946309778104,-0.1337086681336124,-0.12550694223612877,2,False
AP0003,Reducción,2,0.9833851493388657,1.5168,0.34754877079683344,-0.06140477670746916,-0.029713873654098055,1206.069336265779,1195.8746963326166,1195.1366629398315,0.42063238554628335,0.4287148926224894,-945.8143191810257,-878.4179912069853,67.39632797404033,0.36163911550886957,0.3502881561942841,-2.4330603015167283,-3.171093694301815,536.1887550981693,519.3591133834077,-780.904620380341,-705.2026199232837,-33.01071445404537,-25.962812007871072,-29.38794157047323,-27.91187478490292,-638.6997978743353,-638.6997978743353,-0.0,-0.0,20.0,20.0,,,,,,,4.288525296866423e-25,4.288525296866423e-25,1.3018724070004313e-19,1.3018724070004313e-19,,,18.422716364784847,11.66510429629341,20.168783365885417,19.49017091779864,12.433640348646374,13.018025804492396,119.68116271972656,119.60146380292869,-6.869234900575873,-2.170346879096063,,,0.4428967262026096,0.28043836757515456,200.10823145382653,64.95599008399779,-0.08648452339515211,-0.07810059114693536,2,False
AP0003,Reducción,3,0.9882597583959634,1.0981,,,,1209.245091372915,1209.8523089625053,1209.1142755697203,0.46571325602384855,0.4709389855259063,-884.7223030372809,-815.3256299336865,69.39667310359437,0.4202106736021541,0.4095346732811315,3.7829726967264596,3.0449393039413732,623.0306078496537,607.2017025236856,-795.1293100527575,-716.6657252433957,-16.580636129591202,-11.294709294960475,-57.34316683025054,-55.86710004468068,-638.6997978743353,-638.6997978743353,-0.0,-0.0,15.0,15.0,,,,,,,4.288525296866423e-25,4.288525296866423e-25,1.3018724070004315e-19,1.3018724070004315e-19,,,10.610211690266928,3.8525996217754903,16.94755006013093,16.26893761204415,6.643865565547236,7.228251021393257,119.11333523220486,119.033636315407,-6.6010548663761215,-0.9606053693026063,,,0.27073943082722274,0.09830629767372993,40.19736660813473,0.0,-0.08805989569370978,-0.07937012032420604,2,False
